coll_date,w_name,w_type,common_name,sex,f_length,t_length,weight,maturity,age,hg,year
2012-08-10,Baptiste Lake,Lake,Lake Whitefish,Unknown,,450.0,1.196,Unknown,,0.214,2012
2012-08-10,Baptiste Lake,Lake,Lake Whitefish,Unknown,,400.0,0.966,Unknown,,0.167,2012
2012-08-10,Baptiste Lake,Lake,Lake Whitefish,Unknown,,430.0,1.154,Unknown,,0.205,2012
2011-09-19,Baptiste Lake,Lake,Northern Pike,Male,626.0,662.0,1.48,Mature,7.0,0.451,2011
2011-09-19,Baptiste Lake,Lake,Northern Pike,Female,801.0,838.0,3.682,Mature,10.0,0.506,2011
2011-09-19,Baptiste Lake,Lake,Northern Pike,Female,755.0,798.0,3.034,Mature,12.0,0.637,2011
2011-09-19,Baptiste Lake,Lake,Northern Pike,Female,523.0,554.0,0.92,Mature,5.0,0.185,2011
2011-09-20,Baptiste Lake,Lake,Northern Pike,Female,746.0,783.0,2.694,Mature,11.0,0.499,2011
2011-09-20,Baptiste Lake,Lake,Northern Pike,Female,589.0,635.0,1.424,Mature,5.0,0.314,2011
2011-09-20,Baptiste Lake,Lake,Northern Pike,Female,560.0,597.0,1.106,Mature,5.0,0.276,2011
2011-09-21,Baptiste Lake,Lake,Northern Pike,Female,779.0,807.0,2.182,Mature,10.0,0.72,2011
2011-09-21,Baptiste Lake,Lake,Northern Pike,Female,545.0,578.0,1.144,Mature,6.0,0.144,2011
2011-09-21,Baptiste Lake,Lake,Northern Pike,Female,549.0,579.0,1.178,Mature,4.0,0.219,2011
2012-07-23,Baptiste Lake,Lake,Northern Pike,Male,,545.0,0.946,Unknown,,0.314,2012
2012-07-23,Baptiste Lake,Lake,Northern Pike,Male,,604.0,1.044,Unknown,,0.438,2012
2012-07-23,Baptiste Lake,Lake,Northern Pike,Male,,654.0,0.998,Unknown,,0.283,2012
2012-07-23,Baptiste Lake,Lake,Northern Pike,Male,,494.0,0.75,Unknown,,0.272,2012
2012-07-23,Baptiste Lake,Lake,Northern Pike,Female,,505.0,0.948,Unknown,,0.23,2012
2012-09-24,Baptiste Lake,Lake,Northern Pike,Female,563.0,598.0,1.1,Unknown,,0.367,2012
2012-09-24,Baptiste Lake,Lake,Northern Pike,Female,523.0,558.0,0.8,Unknown,,0.379,2012
2012-09-24,Baptiste Lake,Lake,Northern Pike,Male,545.0,581.0,1.1,Unknown,,0.338,2012
2012-09-24,Baptiste Lake,Lake,Northern Pike,Unknown,510.0,546.0,0.9,Unknown,,0.286,2012
2012-09-24,Baptiste Lake,Lake,Northern Pike,Female,861.0,876.0,4.55,Unknown,,0.64,2012
2011-09-19,Baptiste Lake,Lake,Walleye,Female,381.0,409.0,0.578,Immature,5.0,0.192,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Female,406.0,429.0,0.668,Immature,5.0,0.171,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Male,328.0,350.0,0.378,Mature,5.0,0.108,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Male,397.0,422.0,0.706,Mature,5.0,0.182,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Male,388.0,412.0,0.666,Mature,6.0,0.172,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Male,419.0,438.0,0.784,Mature,7.0,0.216,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Male,363.0,387.0,0.514,Mature,5.0,0.179,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Female,532.0,561.0,1.512,Mature,14.0,0.535,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Male,433.0,462.0,0.918,Mature,9.0,0.356,2011
2011-09-19,Baptiste Lake,Lake,Walleye,Female,407.0,432.0,0.764,Mature,6.0,0.19,2011
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,489.0,0.993,Unknown,,0.688,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,513.0,1.12,Unknown,,0.7,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,521.0,1.263,Unknown,,0.8,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,416.0,0.664,Unknown,,0.252,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Female,,494.0,1.076,Unknown,,0.47,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,563.0,1.397,Unknown,,0.831,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,487.0,0.845,Unknown,,0.663,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,575.0,0.821,Unknown,,0.664,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,516.0,1.153,Unknown,,0.613,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,491.0,0.971,Unknown,,0.61,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Female,,514.0,1.158,Unknown,,0.699,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,551.0,1.305,Unknown,,0.956,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Female,,481.0,0.966,Unknown,,0.373,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Female,,532.0,1.318,Unknown,,0.735,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Female,,479.0,1.02,Unknown,,0.696,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,459.0,0.785,Unknown,,0.63,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,478.0,0.931,Unknown,,0.686,2012
2012-07-23,Baptiste Lake,Lake,Walleye,Male,,431.0,0.688,Unknown,,0.379,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Unknown,430.0,456.0,0.9,Unknown,,0.345,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,408.0,431.0,0.8,Unknown,,0.332,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,432.0,456.0,0.85,Unknown,,0.338,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,449.0,475.0,1.0,Unknown,,0.374,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,446.0,472.0,0.9,Unknown,,0.373,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,416.0,440.0,0.75,Unknown,,0.348,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Unknown,488.0,515.0,1.275,Unknown,,0.545,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Female,547.0,575.0,1.1,Unknown,,0.824,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Female,400.0,427.0,0.75,Unknown,,0.375,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,462.0,495.0,1.15,Unknown,,0.46,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,452.0,479.0,1.05,Unknown,,0.472,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,446.0,475.0,1.05,Unknown,,0.524,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Female,424.0,450.0,0.85,Unknown,,0.246,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,422.0,470.0,0.95,Unknown,,0.323,2012
2012-09-24,Baptiste Lake,Lake,Walleye,Male,453.0,478.0,1.0,Unknown,,0.275,2012
2012-07-23,Baptiste Lake,Lake,Yellow Perch,Unknown,,144.0,0.688,Unknown,,0.071,2012
2018-09-25,Battle Lake,Lake,Lake Whitefish,Male,501.0,559.0,2.43,Mature,7.0,0.078,2018
2018-09-25,Battle Lake,Lake,Lake Whitefish,Female,482.0,546.0,1.976,Mature,9.0,0.079,2018
2018-09-25,Battle Lake,Lake,Lake Whitefish,Male,522.0,572.0,2.756,Mature,7.0,0.052,2018
2018-09-25,Battle Lake,Lake,Lake Whitefish,Male,513.0,577.0,2.782,Mature,8.0,0.099,2018
2018-09-25,Battle Lake,Lake,Lake Whitefish,Female,531.0,593.0,2.738,Mature,8.0,0.122,2018
2018-09-25,Battle Lake,Lake,Lake Whitefish,Female,547.0,611.0,3.462,Mature,11.0,0.134,2018
2018-09-26,Battle Lake,Lake,Lake Whitefish,Male,550.0,600.0,2.792,Mature,20.0,0.098,2018
2018-09-24,Battle Lake,Lake,Northern Pike,Female,567.0,602.0,1.16,Mature,6.0,0.437,2018
2018-09-24,Battle Lake,Lake,Northern Pike,Female,568.0,601.0,1.102,Mature,6.0,0.469,2018
2018-09-24,Battle Lake,Lake,Northern Pike,Female,534.0,568.0,1.038,Mature,5.0,0.299,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,552.0,589.0,1.292,Mature,7.0,0.465,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,538.0,570.0,0.908,Mature,6.0,0.326,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Male,504.0,540.0,0.916,Mature,6.0,0.395,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,527.0,563.0,0.902,Mature,5.0,0.357,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,576.0,613.0,1.262,Mature,6.0,0.47,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Male,514.0,547.0,0.94,Mature,5.0,0.287,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,497.0,529.0,0.906,Mature,5.0,0.257,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,580.0,610.0,1.4,Mature,7.0,0.331,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,518.0,547.0,1.026,Mature,6.0,0.337,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,578.0,613.0,1.472,Mature,7.0,0.359,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,559.0,595.0,1.176,Mature,6.0,0.34,2018
2018-09-25,Battle Lake,Lake,Northern Pike,Female,530.0,567.0,1.006,Mature,5.0,0.333,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,587.0,613.0,2.506,Mature,11.0,0.795,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,543.0,571.0,1.964,Mature,7.0,0.464,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,525.0,554.0,1.68,Mature,11.0,0.806,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,501.0,531.0,1.612,Mature,7.0,0.497,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,493.0,517.0,1.466,Mature,7.0,0.481,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,582.0,610.0,2.068,Mature,11.0,0.918,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,537.0,565.0,2.058,Mature,10.0,0.936,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,531.0,554.0,1.524,Mature,11.0,0.974,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,522.0,554.0,1.794,Mature,7.0,0.529,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,525.0,558.0,1.836,Mature,7.0,0.543,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,595.0,625.0,2.396,Mature,11.0,0.97,2018
2018-09-24,Battle Lake,Lake,Walleye,Female,556.0,589.0,1.978,Mature,11.0,1.036,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,539.0,563.0,1.974,Mature,11.0,0.787,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,512.0,536.0,1.638,Mature,7.0,0.53,2018
2018-09-24,Battle Lake,Lake,Walleye,Male,561.0,589.0,2.138,Mature,11.0,0.759,2018
2017-08-15,Beartrap Lake,Lake,Northern Pike,Female,645.0,690.0,2.0,Mature,5.0,0.367,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Female,715.0,763.0,2.3,Mature,6.0,0.465,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Female,681.0,734.0,2.4,Mature,5.0,0.427,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Female,700.0,751.0,2.6,Mature,6.0,0.788,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Male,610.0,658.0,1.7,Mature,4.0,0.38,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Male,592.0,634.0,1.6,Mature,5.0,0.265,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Female,715.0,754.0,2.5,Mature,6.0,0.467,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Male,594.0,641.0,1.7,Immature,5.0,0.027,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Male,613.0,654.0,1.6,Immature,6.0,0.504,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Male,700.0,731.0,2.25,Mature,12.0,0.547,2017
2017-08-15,Beartrap Lake,Lake,Northern Pike,Female,629.0,669.0,1.75,Mature,4.0,0.213,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Female,711.0,751.0,2.35,Mature,7.0,0.479,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Female,685.0,704.0,1.95,Mature,5.0,0.307,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Male,590.0,632.0,1.5,Mature,5.0,0.476,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Female,606.0,648.0,1.5,Mature,4.0,0.19,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Female,667.0,713.0,2.25,Mature,4.0,0.241,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Male,642.0,682.0,2.1,Mature,7.0,0.486,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Male,606.0,645.0,1.55,Mature,4.0,0.257,2017
2017-08-16,Beartrap Lake,Lake,Northern Pike,Female,630.0,674.0,1.95,Mature,5.0,0.202,2017
2011-10-06,Beaver Lake,Lake,Lake Whitefish,Female,404.0,458.0,0.93,Immature,5.0,0.072,2011
2011-10-06,Beaver Lake,Lake,Lake Whitefish,Male,503.0,558.0,1.887,Mature,14.0,0.147,2011
2011-10-06,Beaver Lake,Lake,Lake Whitefish,Female,533.0,607.0,2.289,Mature,12.0,0.144,2011
2011-10-06,Beaver Lake,Lake,Lake Whitefish,Male,498.0,550.0,2.691,Mature,14.0,0.072,2011
2011-10-06,Beaver Lake,Lake,Lake Whitefish,Male,422.0,481.0,1.078,Mature,5.0,0.098,2011
2011-10-06,Beaver Lake,Lake,Lake Whitefish,Male,523.0,580.0,1.831,Mature,18.0,0.128,2011
2011-10-07,Beaver Lake,Lake,Lake Whitefish,Female,394.0,445.0,0.726,Mature,3.0,0.062,2011
2011-10-07,Beaver Lake,Lake,Lake Whitefish,Male,437.0,493.0,1.15,Mature,4.0,0.099,2011
2016-09-28,Beaver Lake,Lake,Lake Whitefish,Female,462.0,522.0,1.423,Mature,6.0,0.058,2016
2016-09-28,Beaver Lake,Lake,Lake Whitefish,Female,459.0,524.0,1.255,Mature,8.0,0.17,2016
2016-09-28,Beaver Lake,Lake,Lake Whitefish,Female,436.0,494.0,1.286,Mature,8.0,0.093,2016
2016-09-28,Beaver Lake,Lake,Lake Whitefish,Female,465.0,526.0,1.616,Mature,8.0,0.126,2016
2016-09-29,Beaver Lake,Lake,Lake Whitefish,Male,421.0,469.0,0.891,Mature,5.0,0.103,2016
2011-10-06,Beaver Lake,Lake,Northern Pike,Female,530.0,566.0,0.917,Mature,6.0,0.404,2011
2011-10-06,Beaver Lake,Lake,Northern Pike,Female,675.0,710.0,2.166,Mature,8.0,0.567,2011
2011-10-06,Beaver Lake,Lake,Northern Pike,Male,562.0,587.0,1.294,Mature,9.0,0.338,2011
2011-10-06,Beaver Lake,Lake,Northern Pike,Female,630.0,660.0,1.874,Mature,,0.349,2011
2011-10-06,Beaver Lake,Lake,Northern Pike,Female,590.0,628.0,1.476,Mature,3.0,0.214,2011
2011-10-06,Beaver Lake,Lake,Northern Pike,Female,540.0,571.0,1.127,Mature,5.0,0.315,2011
2011-10-06,Beaver Lake,Lake,Northern Pike,Female,970.0,1016.0,7.825,Mature,11.0,1.106,2011
2011-10-07,Beaver Lake,Lake,Northern Pike,Female,597.0,640.0,1.574,Mature,6.0,0.301,2011
2011-10-07,Beaver Lake,Lake,Northern Pike,Female,679.0,722.0,2.3,Mature,7.0,0.458,2011
2011-10-07,Beaver Lake,Lake,Northern Pike,Female,562.0,599.0,1.523,Mature,6.0,0.513,2011
2011-10-07,Beaver Lake,Lake,Northern Pike,Female,664.0,709.0,2.436,Mature,6.0,0.421,2011
2016-09-28,Beaver Lake,Lake,Northern Pike,Female,640.0,677.0,1.55,Mature,7.0,0.405,2016
2016-09-28,Beaver Lake,Lake,Northern Pike,Female,629.0,670.0,1.562,Mature,6.0,0.443,2016
2016-09-28,Beaver Lake,Lake,Northern Pike,Female,639.0,682.0,1.478,Mature,6.0,0.425,2016
2016-09-28,Beaver Lake,Lake,Northern Pike,Female,623.0,655.0,1.626,Mature,5.0,0.219,2016
2016-09-28,Beaver Lake,Lake,Northern Pike,Female,614.0,660.0,1.75,Mature,6.0,0.223,2016
2016-09-29,Beaver Lake,Lake,Northern Pike,Female,655.0,699.0,1.926,Mature,6.0,0.476,2016
2016-09-29,Beaver Lake,Lake,Northern Pike,Female,581.0,616.0,1.528,Mature,5.0,0.176,2016
2011-10-06,Beaver Lake,Lake,Walleye,Male,399.0,421.0,0.647,Mature,3.0,0.175,2011
2011-10-06,Beaver Lake,Lake,Walleye,Male,408.0,431.0,0.792,Mature,5.0,0.249,2011
2011-10-06,Beaver Lake,Lake,Walleye,Male,456.0,485.0,1.038,Mature,7.0,0.382,2011
2011-10-06,Beaver Lake,Lake,Walleye,Male,500.0,534.0,1.444,Mature,13.0,0.43,2011
2011-10-06,Beaver Lake,Lake,Walleye,Female,487.0,520.0,1.378,Mature,6.0,0.336,2011
2011-10-06,Beaver Lake,Lake,Walleye,Female,546.0,573.0,1.998,Mature,11.0,0.558,2011
2011-10-06,Beaver Lake,Lake,Walleye,Female,427.0,455.0,0.902,Immature,4.0,0.133,2011
2011-10-07,Beaver Lake,Lake,Walleye,Female,526.0,562.0,1.653,Mature,9.0,0.281,2011
2011-10-07,Beaver Lake,Lake,Walleye,Female,554.0,585.0,1.76,Mature,17.0,0.515,2011
2011-10-07,Beaver Lake,Lake,Walleye,Male,380.0,402.0,0.583,Mature,3.0,0.183,2011
2011-10-07,Beaver Lake,Lake,Walleye,Male,479.0,505.0,1.287,Mature,17.0,0.686,2011
2011-10-07,Beaver Lake,Lake,Walleye,Female,511.0,541.0,1.583,Mature,10.0,0.384,2011
2011-10-07,Beaver Lake,Lake,Walleye,Male,437.0,466.0,0.96,Mature,6.0,0.243,2011
2011-10-07,Beaver Lake,Lake,Walleye,Male,445.0,476.0,1.065,Mature,7.0,0.39,2011
2011-10-07,Beaver Lake,Lake,Walleye,Female,576.0,613.0,2.51,Mature,13.0,0.538,2011
2016-09-28,Beaver Lake,Lake,Walleye,Female,518.0,545.0,1.557,Mature,1.0,0.239,2016
2016-09-28,Beaver Lake,Lake,Walleye,Male,425.0,455.0,0.905,Mature,5.0,0.207,2016
2016-09-28,Beaver Lake,Lake,Walleye,Female,512.0,542.0,1.461,Mature,6.0,0.231,2016
2016-09-28,Beaver Lake,Lake,Walleye,Female,524.0,552.0,1.64,Mature,8.0,0.327,2016
2016-09-28,Beaver Lake,Lake,Walleye,Male,456.0,486.0,1.052,Mature,5.0,0.29,2016
2016-09-28,Beaver Lake,Lake,Walleye,Male,440.0,467.0,0.953,Mature,5.0,0.219,2016
2016-09-28,Beaver Lake,Lake,Walleye,Female,488.0,517.0,1.165,Mature,7.0,0.328,2016
2016-09-28,Beaver Lake,Lake,Walleye,Male,503.0,532.0,1.252,Mature,5.0,0.329,2016
2016-09-28,Beaver Lake,Lake,Walleye,Female,561.0,592.0,1.614,Mature,12.0,0.702,2016
2016-09-28,Beaver Lake,Lake,Walleye,Female,568.0,599.0,1.822,Mature,9.0,0.284,2016
2016-09-28,Beaver Lake,Lake,Walleye,Male,496.0,526.0,1.274,Mature,14.0,0.513,2016
2016-09-28,Beaver Lake,Lake,Walleye,Female,465.0,498.0,1.109,Mature,5.0,0.268,2016
2016-09-29,Beaver Lake,Lake,Walleye,Male,462.0,490.0,1.281,Mature,10.0,0.291,2016
2016-09-29,Beaver Lake,Lake,Walleye,Male,495.0,522.0,1.341,Mature,18.0,0.456,2016
2016-09-29,Beaver Lake,Lake,Walleye,Female,446.0,477.0,0.942,Mature,5.0,0.321,2016
2016-09-29,Beaver Lake,Lake,Walleye,Male,473.0,504.0,1.085,Mature,14.0,0.606,2016
2016-09-29,Beaver Lake,Lake,Walleye,Male,494.0,527.0,1.383,Mature,15.0,0.603,2016
2016-09-29,Beaver Lake,Lake,Walleye,Female,509.0,538.0,1.365,Mature,7.0,0.335,2016
2016-09-29,Beaver Lake,Lake,Walleye,Male,499.0,536.0,1.499,Mature,9.0,0.461,2016
2016-09-29,Beaver Lake,Lake,Walleye,Male,529.0,559.0,1.627,Mature,17.0,0.678,2016
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,547.0,580.0,1.295,Mature,5.0,0.283,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,537.0,570.0,1.252,Mature,5.0,0.228,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,568.0,600.0,1.431,Mature,5.0,0.194,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,576.0,602.0,1.656,Mature,5.0,0.156,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,527.0,560.0,1.106,Mature,5.0,0.253,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,557.0,588.0,1.376,Mature,5.0,0.242,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,740.0,777.0,3.434,Mature,7.0,0.289,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,543.0,576.0,1.322,Mature,4.0,0.242,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,594.0,627.0,1.568,Mature,5.0,0.267,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,501.0,531.0,1.084,Mature,3.0,0.188,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,586.0,622.0,1.856,Mature,5.0,0.235,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,587.0,623.0,1.724,Mature,5.0,0.342,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,562.0,597.0,1.449,Mature,4.0,0.202,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,572.0,605.0,1.559,Mature,5.0,0.241,2015
2015-09-29,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,578.0,611.0,1.564,Mature,4.0,0.398,2015
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,764.0,811.0,3.325,Mature,,0.386,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,620.0,664.0,1.89,Mature,,0.379,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,837.0,879.0,4.1,Mature,,0.404,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,763.0,805.0,3.225,Mature,,0.401,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,700.0,744.0,2.45,Mature,,0.399,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,661.0,698.0,2.155,Mature,,0.362,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,833.0,876.0,3.675,Mature,,0.389,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,766.0,804.0,2.719,Mature,,0.398,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,700.0,741.0,2.372,Mature,,0.368,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,695.0,734.0,2.222,Mature,,0.433,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,724.0,763.0,2.467,Mature,,0.452,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,627.0,667.0,1.958,Mature,,0.374,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,602.0,640.0,1.621,Mature,,0.395,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Male,627.0,665.0,1.75,Mature,,0.369,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,743.0,785.0,2.652,Mature,,0.455,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,705.0,745.0,2.47,Mature,,0.394,2018
2018-08-15,Berry Creek Reservoir (Carolside Reservoir),Reservoir,Northern Pike,Female,680.0,721.0,2.325,Mature,,0.328,2018
2010-12-08,Bistcho Lake,Lake,Northern Pike,Female,,885.0,6.43,Unknown,,0.246,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Female,,875.0,4.8,Unknown,,0.079,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Male,,639.0,1.58,Unknown,,0.072,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Female,,759.0,2.98,Unknown,,0.058,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Female,,773.0,3.35,Unknown,,0.089,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Female,,825.0,4.44,Unknown,,0.098,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Male,,605.0,1.42,Unknown,,0.045,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Male,,612.0,1.42,Unknown,,0.041,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Unknown,,735.0,2.39,Unknown,,0.055,2010
2010-12-08,Bistcho Lake,Lake,Northern Pike,Female,,793.0,3.45,Unknown,,0.059,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Female,,50.0,1.336,Unknown,,0.108,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Female,,540.0,1.764,Unknown,,0.138,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Female,,420.0,0.815,Unknown,,0.038,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Female,,530.0,1.88,Unknown,,0.099,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Male,,450.0,1.064,Unknown,,0.102,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Female,,535.0,1.965,Unknown,,0.114,2010
2010-12-08,Bistcho Lake,Lake,Walleye,Female,,460.0,1.11,Unknown,,0.245,2010
